requisition_id,department,country,job_family,seniority_level,open_date,close_date,days_to_fill,candidates_screened,candidates_interviewed,hired_employee_id,source
REQ-01389,HR,Tyskland,Specialist,Mid,2022-06-30,2022-08-16,47,115,14,EMP-04430,Internal
REQ-01390,Sales,Sverige,Individual Contributor,Junior,2022-07-31,2022-09-09,40,113,10,EMP-04441,Job Board
REQ-01391,Operations,Norge,Individual Contributor,Mid,2022-04-30,2022-05-22,22,110,6,EMP-04443,Job Board
REQ-01392,Operations,Danmark,Individual Contributor,Junior,2022-05-05,2022-06-12,38,53,8,EMP-04455,Job Board
REQ-01393,Operations,Norge,Individual Contributor,Junior,2023-07-26,2023-08-25,30,135,11,EMP-04456,LinkedIn
REQ-01394,Engineering,Finland,Individual Contributor,Junior,2024-10-27,2024-12-10,44,72,10,EMP-04457,LinkedIn
REQ-01395,Engineering,Norge,Individual Contributor,Mid,2022-06-04,2022-08-06,63,46,10,EMP-04459,Internal
REQ-01396,Operations,Danmark,Individual Contributor,Junior,2024-09-11,2024-09-26,15,38,13,EMP-04461,Agency
REQ-01397,Operations,Tyskland,Specialist,Mid,2024-05-28,2024-06-22,25,109,14,EMP-04469,Agency
REQ-01398,Engineering,Sverige,Individual Contributor,Junior,2024-08-19,2024-11-10,83,47,14,EMP-04470,LinkedIn
REQ-01399,Operations,Norge,Individual Contributor,Mid,2021-12-18,2022-02-01,45,140,11,EMP-04471,Internal
REQ-01400,Engineering,Norge,Individual Contributor,Junior,2022-10-02,2022-11-24,53,40,11,EMP-04476,Internal
REQ-01401,Operations,Danmark,Individual Contributor,Junior,2022-05-20,2022-06-03,14,144,15,EMP-04477,LinkedIn
REQ-01402,Customer Support,Norge,Individual Contributor,Junior,2024-05-21,2024-06-23,33,149,15,EMP-04481,LinkedIn
REQ-01403,Engineering,Tyskland,Individual Contributor,Mid,2022-08-09,2022-09-10,32,50,11,EMP-04488,Internal
REQ-01404,Customer Support,Danmark,Individual Contributor,Junior,2023-12-13,2024-01-15,33,129,5,EMP-04489,LinkedIn
REQ-01405,Engineering,Finland,Individual Contributor,Mid,2023-03-27,2023-05-23,57,72,10,EMP-04494,Referral
REQ-01406,Sales,Norge,Individual Contributor,Junior,2024-11-18,2024-12-10,22,34,11,EMP-04496,Agency
REQ-01407,Sales,Sverige,Individual Contributor,Junior,2024-10-19,2024-12-10,52,37,12,EMP-04500,Referral
REQ-01408,Customer Support,Danmark,Individual Contributor,Mid,2022-08-02,2022-09-20,49,40,8,EMP-04501,Internal
REQ-01409,Finance,Norge,Specialist,Junior,2024-07-11,2024-07-29,18,122,5,EMP-04504,Job Board
REQ-01410,Engineering,Danmark,Individual Contributor,Junior,2023-06-11,2023-08-23,73,22,3,EMP-04506,Job Board
REQ-01411,Sales,Finland,Individual Contributor,Mid,2022-05-13,2022-06-09,27,86,10,EMP-04511,Agency
REQ-01412,Operations,Sverige,Individual Contributor,Junior,2024-08-11,2024-10-09,59,37,15,EMP-04515,Referral
REQ-01413,Customer Support,Norge,Individual Contributor,Junior,2024-09-29,2024-10-30,31,94,3,EMP-04516,Referral
REQ-01414,Engineering,Finland,Individual Contributor,Junior,2024-07-29,2024-09-20,53,104,9,EMP-04518,Referral
REQ-01415,R&D,Norge,Individual Contributor,Mid,2021-12-05,2022-01-31,57,29,15,EMP-04520,LinkedIn
REQ-01416,R&D,Sverige,Individual Contributor,Junior,2023-03-24,2023-04-25,32,133,3,EMP-04525,Job Board
REQ-01417,Engineering,Tyskland,Individual Contributor,Junior,2022-09-14,2022-11-19,66,126,4,EMP-04535,Job Board
REQ-01418,Sales,Norge,Individual Contributor,Mid,2024-03-02,2024-03-17,15,97,9,EMP-04539,Job Board
REQ-01419,Engineering,Norge,Individual Contributor,Junior,2022-08-09,2022-09-28,50,41,3,EMP-04543,Internal
REQ-01420,Finance,Norge,Individual Contributor,Mid,2022-10-27,2022-12-08,42,56,15,EMP-04546,Job Board
REQ-01421,Customer Support,Sverige,Individual Contributor,Junior,2022-10-05,2022-11-26,52,95,5,EMP-04551,Internal
REQ-01422,Operations,Norge,Specialist,Mid,2022-01-18,2022-03-04,45,75,10,EMP-04557,Job Board
REQ-01423,R&D,Norge,Individual Contributor,Mid,2023-04-09,2023-05-14,35,149,6,EMP-04558,Referral
REQ-01424,Sales,Norge,Individual Contributor,Mid,2022-11-30,2023-01-11,42,128,5,EMP-04560,Job Board
REQ-01425,R&D,Norge,Individual Contributor,Mid,2023-02-06,2023-03-02,24,48,14,EMP-04567,Job Board
REQ-01426,Customer Support,Sverige,Individual Contributor,Junior,2024-10-27,2024-12-10,44,90,10,EMP-04573,LinkedIn
REQ-01427,Customer Support,Norge,Specialist,Mid,2022-03-17,2022-04-28,42,43,5,EMP-04574,Referral
REQ-01428,R&D,Sverige,Individual Contributor,Junior,2024-02-20,2024-03-14,23,24,14,EMP-04577,Referral
REQ-01429,Marketing,Sverige,Individual Contributor,Junior,2024-11-04,2024-12-10,36,124,14,EMP-04584,Agency
REQ-01430,Operations,Danmark,Individual Contributor,Junior,2024-06-26,2024-08-11,46,60,12,EMP-04585,LinkedIn
REQ-01431,Sales,Norge,Individual Contributor,Mid,2022-07-16,2022-09-25,71,119,12,EMP-04588,Internal
REQ-01432,Sales,Sverige,Individual Contributor,Mid,2022-09-08,2022-10-30,52,61,6,EMP-04596,Internal
REQ-01433,Operations,Danmark,Individual Contributor,Mid,2022-10-31,2022-12-08,38,119,5,EMP-04597,LinkedIn
REQ-01434,Finance,Tyskland,Specialist,Mid,2023-07-26,2023-09-03,39,44,6,EMP-04603,LinkedIn
REQ-01435,Finance,Sverige,Individual Contributor,Junior,2022-07-04,2022-08-05,32,46,7,EMP-04606,Internal
REQ-01436,Sales,Sverige,Individual Contributor,Mid,2023-02-11,2023-03-19,36,150,10,EMP-04607,Referral
REQ-01437,HR,Danmark,Individual Contributor,Mid,2023-01-25,2023-03-12,46,27,5,EMP-04610,Agency
REQ-01438,Engineering,Danmark,Individual Contributor,Mid,2023-02-03,2023-04-05,61,148,9,EMP-04618,Internal
REQ-01439,R&D,Tyskland,Individual Contributor,Junior,2024-11-07,2024-12-10,33,148,4,EMP-04620,LinkedIn
REQ-01440,Marketing,Norge,Individual Contributor,Mid,2022-07-29,2022-08-16,18,24,6,EMP-04621,LinkedIn
REQ-01441,Sales,Tyskland,Individual Contributor,Junior,2024-11-09,2024-12-10,31,120,14,EMP-04625,Referral
REQ-01442,Finance,Danmark,Individual Contributor,Mid,2022-06-18,2022-07-10,22,104,6,EMP-04627,Referral
REQ-01443,R&D,Norge,Individual Contributor,Junior,2022-09-12,2022-09-28,16,37,6,EMP-04628,Agency
REQ-01444,Customer Support,Danmark,Individual Contributor,Junior,2023-04-26,2023-06-09,44,149,5,EMP-04629,Agency
REQ-01445,Finance,Norge,Individual Contributor,Junior,2023-09-09,2023-10-19,40,83,10,EMP-04630,Job Board
REQ-01446,HR,Norge,Individual Contributor,Mid,2023-05-22,2023-06-12,21,92,10,EMP-04631,Referral
REQ-01447,Engineering,Norge,Individual Contributor,Mid,2023-04-18,2023-06-02,45,56,7,EMP-04636,LinkedIn
REQ-01448,Sales,Norge,Individual Contributor,Mid,2022-02-03,2022-03-14,39,51,12,EMP-04640,Internal
REQ-01449,Sales,Sverige,Individual Contributor,Junior,2023-02-06,2023-03-16,38,147,11,EMP-04644,LinkedIn
REQ-01450,Finance,Danmark,Individual Contributor,Mid,2022-09-13,2022-10-24,41,75,6,EMP-04647,Referral
REQ-01451,R&D,Sverige,Individual Contributor,Junior,2023-11-28,2023-12-21,23,145,5,EMP-04650,LinkedIn
REQ-01452,Sales,Norge,Individual Contributor,Junior,2024-10-31,2024-12-10,40,53,11,EMP-04659,Referral
REQ-01453,Engineering,Norge,Individual Contributor,Junior,2023-11-29,2024-01-17,49,77,12,EMP-04660,LinkedIn
REQ-01454,Engineering,Tyskland,Individual Contributor,Mid,2024-10-10,2024-12-10,61,137,8,EMP-04662,LinkedIn
REQ-01455,Operations,Tyskland,Individual Contributor,Mid,2023-03-05,2023-04-25,51,72,11,EMP-04667,Referral
REQ-01456,Engineering,Danmark,Individual Contributor,Junior,2022-10-26,2023-01-29,95,115,8,EMP-04673,LinkedIn
REQ-01457,HR,Norge,Specialist,Mid,2023-02-28,2023-04-23,54,92,3,EMP-04685,Job Board
REQ-01458,Operations,Norge,Individual Contributor,Mid,2021-12-21,2022-01-26,36,105,14,EMP-04687,Internal
REQ-01459,R&D,Danmark,Individual Contributor,Mid,2023-08-21,2023-09-24,34,96,10,EMP-04689,LinkedIn
REQ-01460,Engineering,Sverige,Individual Contributor,Junior,2022-07-29,2022-09-02,35,69,5,EMP-04696,Internal
REQ-01461,Marketing,Tyskland,Individual Contributor,Mid,2022-05-11,2022-06-01,21,95,4,EMP-04699,Job Board
REQ-01462,Sales,Danmark,Individual Contributor,Mid,2023-12-30,2024-02-07,39,127,12,EMP-04701,LinkedIn
REQ-01463,Sales,Sverige,Individual Contributor,Mid,2022-03-12,2022-04-20,39,142,3,EMP-04713,Job Board
REQ-01464,R&D,Norge,Individual Contributor,Junior,2022-03-25,2022-06-08,75,60,14,EMP-04715,Internal
REQ-01465,Engineering,Tyskland,Individual Contributor,Mid,2024-01-12,2024-02-20,39,96,12,EMP-04719,Agency
REQ-01466,Sales,Sverige,Individual Contributor,Mid,2023-05-21,2023-06-12,22,50,7,EMP-04723,Agency
REQ-01467,Engineering,Tyskland,Individual Contributor,Junior,2024-04-19,2024-06-11,53,23,14,EMP-04724,Referral
REQ-01468,Operations,Norge,Individual Contributor,Junior,2024-11-13,2024-12-10,27,45,10,EMP-04725,Job Board
REQ-01469,Finance,Norge,Specialist,Mid,2022-11-14,2022-12-24,40,137,11,EMP-04729,Referral
REQ-01470,Sales,Tyskland,Individual Contributor,Junior,2024-11-07,2024-12-04,27,146,15,EMP-04730,Referral
REQ-01471,Engineering,Danmark,Individual Contributor,Mid,2022-10-11,2022-11-25,45,72,14,EMP-04732,Referral
REQ-01472,Marketing,Finland,Individual Contributor,Mid,2021-12-31,2022-02-20,51,22,3,EMP-04734,Internal
REQ-01473,Finance,Tyskland,Specialist,Junior,2024-07-26,2024-08-21,26,90,15,EMP-04735,Internal
REQ-01474,HR,Norge,Individual Contributor,Junior,2023-06-17,2023-07-16,29,97,8,EMP-04737,Referral
REQ-01475,Engineering,Tyskland,Individual Contributor,Mid,2023-03-18,2023-05-14,57,92,5,EMP-04738,Referral
REQ-01476,Customer Support,Tyskland,Individual Contributor,Mid,2022-09-15,2022-10-20,35,114,6,EMP-04746,Referral
REQ-01477,Engineering,Norge,Individual Contributor,Junior,2022-09-28,2022-11-07,40,136,6,EMP-04747,LinkedIn
REQ-01478,Engineering,Finland,Individual Contributor,Junior,2023-01-14,2023-03-07,52,121,14,EMP-04748,Referral
REQ-01479,Sales,Norge,Individual Contributor,Junior,2024-08-13,2024-10-02,50,108,6,EMP-04751,Referral
REQ-01480,Finance,Danmark,Individual Contributor,Junior,2023-12-15,2024-01-23,39,85,7,EMP-04753,LinkedIn
REQ-01481,R&D,Sverige,Individual Contributor,Junior,2022-12-14,2023-01-12,29,141,14,EMP-04756,Internal
REQ-01482,Operations,Norge,Individual Contributor,Junior,2024-07-20,2024-09-05,47,50,5,EMP-04758,Job Board
REQ-01483,Engineering,Norge,Individual Contributor,Junior,2022-08-25,2022-10-20,56,116,12,EMP-04762,LinkedIn
REQ-01484,Operations,Tyskland,Specialist,Mid,2021-11-25,2022-01-19,55,38,7,EMP-04763,Agency
REQ-01485,Engineering,Danmark,Individual Contributor,Mid,2023-09-15,2023-11-17,63,81,9,EMP-04767,Referral
REQ-01486,Engineering,Norge,Individual Contributor,Mid,2022-04-12,2022-06-18,67,31,3,EMP-04774,Referral
REQ-01487,Operations,Finland,Specialist,Mid,2022-04-20,2022-05-29,39,56,8,EMP-04776,Internal
REQ-01488,Customer Support,Finland,Specialist,Mid,2022-11-16,2022-12-17,31,150,8,EMP-04777,Internal
REQ-01489,Operations,Finland,Individual Contributor,Junior,2022-02-08,2022-04-05,56,80,7,EMP-04778,Agency
REQ-01490,Finance,Norge,Individual Contributor,Junior,2023-01-20,2023-03-07,46,33,5,EMP-04779,Agency
REQ-01491,Operations,Finland,Specialist,Mid,2022-01-09,2022-02-21,43,24,11,EMP-04782,Internal
REQ-01492,Finance,Norge,Individual Contributor,Junior,2024-11-21,2024-12-10,19,110,6,EMP-04785,Referral
REQ-01493,Engineering,Danmark,Individual Contributor,Mid,2022-11-27,2023-01-20,54,140,3,EMP-04787,Job Board
REQ-01494,Sales,Norge,Individual Contributor,Mid,2021-12-08,2022-01-17,40,86,3,EMP-04790,Internal
REQ-01495,Engineering,Finland,Individual Contributor,Junior,2024-11-01,2024-12-10,39,39,6,EMP-04792,Internal
REQ-01496,HR,Sverige,Individual Contributor,Junior,2024-07-05,2024-08-14,40,146,7,EMP-04793,Referral
REQ-01497,Marketing,Norge,Individual Contributor,Junior,2024-10-01,2024-11-22,52,120,10,EMP-04794,Referral
REQ-01498,Operations,Sverige,Individual Contributor,Junior,2024-11-25,2024-12-10,15,53,9,EMP-04807,Job Board
REQ-01499,Customer Support,Tyskland,Individual Contributor,Junior,2024-01-20,2024-03-02,42,145,9,EMP-04808,Agency
REQ-01500,Customer Support,Tyskland,Specialist,Mid,2024-05-01,2024-06-24,54,87,9,EMP-04812,LinkedIn
REQ-01501,Customer Support,Danmark,Specialist,Mid,2022-06-16,2022-08-10,55,104,14,EMP-04813,Job Board
REQ-01502,Sales,Sverige,Individual Contributor,Junior,2023-09-20,2023-10-04,14,82,4,EMP-04814,Referral
REQ-01503,Customer Support,Sverige,Specialist,Mid,2023-10-05,2023-11-25,51,25,7,EMP-04817,Agency
REQ-01504,Engineering,Norge,Individual Contributor,Junior,2024-01-01,2024-02-15,45,144,12,EMP-04818,LinkedIn
REQ-01505,HR,Danmark,Individual Contributor,Junior,2024-11-12,2024-12-10,28,26,8,EMP-04820,LinkedIn
REQ-01506,Customer Support,Norge,Individual Contributor,Mid,2022-02-21,2022-05-04,72,103,15,EMP-04829,Internal
REQ-01507,Engineering,Sverige,Individual Contributor,Junior,2024-05-18,2024-07-10,53,46,8,EMP-04830,Referral
REQ-01508,Sales,Tyskland,Individual Contributor,Junior,2024-11-11,2024-12-10,29,23,9,EMP-04832,Job Board
REQ-01509,Sales,Sverige,Individual Contributor,Mid,2023-01-06,2023-02-21,46,82,8,EMP-04833,Referral
REQ-01510,Sales,Tyskland,Individual Contributor,Junior,2024-10-11,2024-12-10,60,61,10,EMP-04835,Internal
REQ-01511,Engineering,Tyskland,Individual Contributor,Mid,2022-09-27,2022-11-18,52,118,4,EMP-04836,LinkedIn
REQ-01512,Customer Support,Danmark,Individual Contributor,Junior,2024-11-14,2024-12-10,26,112,3,EMP-04839,LinkedIn
REQ-01513,Operations,Danmark,Individual Contributor,Junior,2024-11-04,2024-12-10,36,45,10,EMP-04843,Job Board
REQ-01514,Sales,Norge,Individual Contributor,Mid,2022-07-23,2022-09-12,51,113,6,EMP-04844,Referral
REQ-01515,Sales,Norge,Individual Contributor,Junior,2023-08-22,2023-09-21,30,44,10,EMP-04846,Referral
REQ-01516,Operations,Sverige,Specialist,Mid,2023-07-28,2023-09-17,51,87,3,EMP-04849,Referral
REQ-01517,Engineering,Sverige,Individual Contributor,Mid,2023-02-09,2023-03-28,47,99,10,EMP-04850,Referral
REQ-01518,Sales,Norge,Individual Contributor,Mid,2022-08-01,2022-08-15,14,113,13,EMP-04851,Internal
REQ-01519,Sales,Tyskland,Individual Contributor,Mid,2023-09-25,2023-11-21,57,74,4,EMP-04852,Job Board
REQ-01520,Sales,Danmark,Individual Contributor,Junior,2024-10-31,2024-12-10,40,50,8,EMP-04853,Agency
REQ-01521,Engineering,Finland,Individual Contributor,Mid,2022-10-04,2022-12-18,75,94,8,EMP-04857,Internal
REQ-01522,Operations,Finland,Individual Contributor,Junior,2022-12-04,2023-01-22,49,36,9,EMP-04859,LinkedIn
REQ-01523,Engineering,Sverige,Individual Contributor,Junior,2024-10-21,2024-12-10,50,82,14,EMP-04860,Agency
REQ-01524,Operations,Tyskland,Individual Contributor,Junior,2022-08-25,2022-10-10,46,53,11,EMP-04863,Internal
REQ-01525,Operations,Finland,Individual Contributor,Junior,2023-04-30,2023-06-11,42,80,9,EMP-04864,Job Board
REQ-01526,Sales,Norge,Individual Contributor,Junior,2023-04-07,2023-06-08,62,138,3,EMP-04865,LinkedIn
REQ-01527,Operations,Finland,Individual Contributor,Junior,2022-12-21,2023-02-03,44,136,7,EMP-04866,Job Board
REQ-01528,Customer Support,Norge,Individual Contributor,Junior,2023-08-31,2023-11-01,62,126,11,EMP-04867,Job Board
REQ-01529,Finance,Norge,Individual Contributor,Junior,2024-10-27,2024-12-10,44,145,14,EMP-04868,Referral
REQ-01530,HR,Tyskland,Individual Contributor,Mid,2022-05-21,2022-06-04,14,44,12,EMP-04870,Internal
REQ-01531,HR,Norge,Individual Contributor,Junior,2022-08-14,2022-09-03,20,137,5,EMP-04871,Agency
REQ-01532,Operations,Norge,Individual Contributor,Junior,2024-10-24,2024-12-10,47,69,3,EMP-04875,Agency
REQ-01533,Engineering,Danmark,Individual Contributor,Mid,2022-08-18,2022-09-23,36,107,14,EMP-04881,Internal
REQ-01534,R&D,Norge,Individual Contributor,Junior,2024-11-12,2024-11-26,14,108,10,EMP-04882,Job Board
REQ-01535,Finance,Danmark,Specialist,Junior,2022-06-20,2022-08-13,54,124,13,EMP-04886,LinkedIn
REQ-01536,Marketing,Danmark,Individual Contributor,Junior,2024-01-10,2024-01-24,14,101,11,EMP-04889,LinkedIn
REQ-01537,Operations,Norge,Specialist,Mid,2022-01-08,2022-02-23,46,70,3,EMP-04890,LinkedIn
REQ-01538,Operations,Sverige,Individual Contributor,Junior,2023-10-24,2023-11-22,29,72,5,EMP-04891,LinkedIn
REQ-01539,Sales,Norge,Individual Contributor,Junior,2022-11-11,2022-12-26,45,124,7,EMP-04892,Referral
REQ-01540,Customer Support,Sverige,Individual Contributor,Junior,2024-08-31,2024-10-08,38,25,9,EMP-04898,Agency
REQ-01541,Engineering,Finland,Individual Contributor,Junior,2022-02-12,2022-03-12,28,144,5,EMP-04901,Agency
REQ-01542,Customer Support,Norge,Specialist,Mid,2022-07-19,2022-08-18,30,148,6,EMP-04905,Referral
REQ-01543,Customer Support,Norge,Individual Contributor,Junior,2024-11-09,2024-12-10,31,41,12,EMP-04908,Agency
REQ-01544,Sales,Finland,Individual Contributor,Junior,2022-11-06,2022-12-27,51,41,14,EMP-04909,Job Board
REQ-01545,Engineering,Danmark,Individual Contributor,Mid,2022-07-18,2022-09-10,54,66,11,EMP-04912,Agency
REQ-01546,Operations,Norge,Individual Contributor,Junior,2022-11-30,2022-12-31,31,65,12,EMP-04919,Referral
REQ-01547,Marketing,Sverige,Individual Contributor,Junior,2024-11-23,2024-12-10,17,150,13,EMP-04924,LinkedIn
REQ-01548,Marketing,Norge,Individual Contributor,Junior,2023-04-14,2023-05-26,42,131,7,EMP-04925,Job Board
REQ-01549,Engineering,Finland,Individual Contributor,Junior,2022-11-30,2023-02-11,73,59,15,EMP-04927,Referral
REQ-01550,Engineering,Tyskland,Individual Contributor,Junior,2024-10-17,2024-12-10,54,79,4,EMP-04929,LinkedIn
REQ-01551,Sales,Sverige,Individual Contributor,Mid,2022-09-16,2022-10-17,31,61,5,EMP-04934,Agency
REQ-01552,Customer Support,Danmark,Individual Contributor,Junior,2022-04-13,2022-05-12,29,100,13,EMP-04935,Internal
REQ-01553,Engineering,Sverige,Individual Contributor,Mid,2023-01-16,2023-02-21,36,41,14,EMP-04940,Job Board
REQ-01554,Marketing,Finland,Individual Contributor,Mid,2022-03-30,2022-05-17,48,138,5,EMP-04942,Referral
REQ-01555,Marketing,Norge,Individual Contributor,Mid,2024-02-10,2024-03-18,37,67,8,EMP-04944,Referral
REQ-01556,Operations,Norge,Individual Contributor,Junior,2024-10-24,2024-12-10,47,70,9,EMP-04945,LinkedIn
REQ-01557,Sales,Norge,Individual Contributor,Junior,2024-11-15,2024-12-10,25,126,11,EMP-04949,LinkedIn
REQ-01558,Sales,Tyskland,Individual Contributor,Mid,2022-01-08,2022-02-13,36,76,3,EMP-04953,Internal
REQ-01559,Sales,Sverige,Individual Contributor,Junior,2023-11-30,2023-12-15,15,103,14,EMP-04954,LinkedIn
REQ-01560,Finance,Norge,Individual Contributor,Junior,2024-07-23,2024-08-21,29,103,5,EMP-04955,Referral
REQ-01561,Engineering,Danmark,Individual Contributor,Junior,2024-04-18,2024-05-29,41,30,4,EMP-04966,Agency
REQ-01562,R&D,Tyskland,Individual Contributor,Mid,2022-01-11,2022-03-02,50,47,5,EMP-04968,Internal
REQ-01563,Marketing,Danmark,Individual Contributor,Junior,2024-03-31,2024-05-30,60,82,3,EMP-04970,Referral
REQ-01564,Sales,Norge,Individual Contributor,Mid,2024-01-07,2024-01-24,17,35,4,EMP-04971,Agency
REQ-01565,Marketing,Norge,Individual Contributor,Junior,2024-10-23,2024-12-10,48,62,4,EMP-04973,LinkedIn
REQ-01566,Customer Support,Norge,Individual Contributor,Junior,2022-09-12,2022-10-27,45,70,14,EMP-04974,Job Board
REQ-01567,R&D,Norge,Individual Contributor,Junior,2024-04-11,2024-05-07,26,126,8,EMP-04977,Job Board
REQ-01568,R&D,Norge,Individual Contributor,Junior,2022-12-27,2023-01-19,23,44,3,EMP-04979,LinkedIn
REQ-01569,Marketing,Finland,Specialist,Mid,2024-02-12,2024-03-16,33,133,15,EMP-04980,Agency
REQ-01570,Finance,Finland,Specialist,Mid,2024-07-05,2024-08-13,39,105,5,EMP-04983,Job Board
REQ-01571,R&D,Sverige,Individual Contributor,Mid,2022-07-23,2022-08-21,29,32,14,EMP-04984,Internal
REQ-01572,Sales,Norge,Individual Contributor,Mid,2023-11-19,2023-12-21,32,109,14,EMP-04985,LinkedIn
REQ-01573,R&D,Danmark,Individual Contributor,Junior,2024-07-28,2024-08-24,27,40,4,EMP-04986,Agency
REQ-01574,Engineering,Tyskland,Individual Contributor,Junior,2024-09-04,2024-11-05,62,138,4,EMP-04988,LinkedIn
REQ-01575,Customer Support,Norge,Individual Contributor,Junior,2024-08-03,2024-09-14,42,27,11,EMP-04990,Job Board
REQ-01576,Engineering,Finland,Individual Contributor,Junior,2022-03-14,2022-05-10,57,51,4,EMP-04993,Internal
REQ-01577,Customer Support,Tyskland,Individual Contributor,Mid,2022-11-23,2022-12-19,26,36,8,EMP-04998,Internal
REQ-01578,Engineering,Sverige,Individual Contributor,Junior,2024-10-30,2024-12-10,41,25,13,EMP-05000,Agency
REQ-01579,Operations,Norge,Individual Contributor,Junior,2024-10-30,2024-12-10,41,47,5,EMP-05001,Job Board
REQ-01580,Operations,Sverige,Individual Contributor,Junior,2024-11-05,2024-12-10,35,107,3,EMP-05002,Job Board
REQ-01581,Operations,Norge,Individual Contributor,Junior,2024-11-03,2024-12-10,37,49,5,EMP-05003,Job Board
REQ-01582,Engineering,Sverige,Individual Contributor,Mid,2023-09-03,2023-11-04,62,136,15,EMP-05009,Job Board
REQ-01583,Engineering,Tyskland,Individual Contributor,Junior,2022-11-16,2023-01-04,49,104,3,EMP-05010,Internal
REQ-01584,Sales,Norge,Individual Contributor,Junior,2023-04-19,2023-06-13,55,66,9,EMP-05013,Referral
REQ-01585,R&D,Danmark,Individual Contributor,Junior,2024-10-01,2024-10-15,14,30,6,EMP-05014,Referral
REQ-01586,HR,Norge,Specialist,Mid,2024-09-23,2024-10-08,15,144,6,EMP-05017,Referral
REQ-01587,Sales,Norge,Individual Contributor,Mid,2024-01-11,2024-03-13,62,132,12,EMP-05018,Referral
REQ-01588,R&D,Danmark,Individual Contributor,Junior,2022-02-05,2022-03-06,29,92,12,EMP-05019,Internal
REQ-01589,Customer Support,Norge,Individual Contributor,Mid,2023-10-12,2023-11-20,39,146,4,EMP-05024,Agency
REQ-01590,Sales,Norge,Individual Contributor,Mid,2023-01-14,2023-03-08,53,28,7,EMP-05025,Referral
REQ-01591,Customer Support,Norge,Individual Contributor,Junior,2023-12-14,2024-01-23,40,97,4,EMP-05026,LinkedIn
REQ-01592,Customer Support,Norge,Individual Contributor,Junior,2024-10-23,2024-12-10,48,148,15,EMP-05031,Internal
REQ-01593,Operations,Sverige,Individual Contributor,Junior,2023-11-26,2024-01-09,44,146,8,EMP-05040,Job Board
REQ-01594,R&D,Finland,Individual Contributor,Mid,2023-08-15,2023-10-13,59,36,3,EMP-05041,Referral
REQ-01595,Customer Support,Tyskland,Individual Contributor,Mid,2022-12-31,2023-02-11,42,78,15,EMP-05042,Internal
REQ-01596,Operations,Sverige,Individual Contributor,Junior,2024-10-26,2024-12-10,45,81,8,EMP-05043,Job Board
REQ-01597,Customer Support,Tyskland,Specialist,Mid,2024-10-30,2024-11-25,26,36,5,EMP-05044,Referral
REQ-01598,Operations,Norge,Individual Contributor,Junior,2024-08-26,2024-10-07,42,78,9,EMP-05046,Agency
REQ-01599,Engineering,Sverige,Individual Contributor,Mid,2022-03-12,2022-04-30,49,97,10,EMP-05053,Agency
REQ-01600,R&D,Norge,Individual Contributor,Mid,2024-06-07,2024-07-10,33,34,8,EMP-05056,LinkedIn
REQ-01601,Engineering,Danmark,Individual Contributor,Mid,2024-03-10,2024-04-03,24,78,13,EMP-05057,LinkedIn
REQ-01602,Sales,Norge,Individual Contributor,Mid,2022-05-21,2022-06-18,28,98,10,EMP-05060,LinkedIn
REQ-01603,Engineering,Norge,Individual Contributor,Junior,2022-09-16,2022-11-02,47,37,10,EMP-05061,Referral
REQ-01604,Customer Support,Norge,Individual Contributor,Mid,2022-10-16,2022-12-13,58,111,14,EMP-05062,Internal
REQ-01605,Finance,Sverige,Individual Contributor,Junior,2024-05-22,2024-06-21,30,127,6,EMP-05064,Job Board
REQ-01606,Finance,Norge,Individual Contributor,Junior,2024-02-29,2024-04-08,39,116,7,EMP-05067,Job Board
REQ-01607,Engineering,Tyskland,Individual Contributor,Junior,2024-10-01,2024-12-10,70,114,11,EMP-05071,Job Board
REQ-01608,Engineering,Norge,Individual Contributor,Mid,2022-01-21,2022-02-21,31,149,11,EMP-05076,Internal
REQ-01609,Marketing,Finland,Individual Contributor,Junior,2024-11-01,2024-12-10,39,38,4,EMP-05077,Referral
REQ-01610,Engineering,Sverige,Individual Contributor,Mid,2024-07-01,2024-09-02,63,109,10,EMP-05079,Referral
REQ-01611,Customer Support,Finland,Specialist,Mid,2021-12-05,2022-02-25,82,140,3,EMP-05080,Referral
REQ-01612,Operations,Finland,Individual Contributor,Junior,2023-02-25,2023-03-12,15,135,8,EMP-05086,Referral
REQ-01613,Operations,Sverige,Individual Contributor,Mid,2022-05-21,2022-06-23,33,130,5,EMP-05088,Internal
REQ-01614,Operations,Norge,Specialist,Mid,2024-10-27,2024-12-10,44,138,4,EMP-05097,LinkedIn
REQ-01615,Engineering,Danmark,Individual Contributor,Mid,2022-03-27,2022-05-28,62,119,4,EMP-05099,Internal
REQ-01616,R&D,Tyskland,Individual Contributor,Junior,2024-10-03,2024-12-10,68,28,7,EMP-05101,LinkedIn
REQ-01617,Sales,Finland,Individual Contributor,Junior,2022-09-15,2022-10-20,35,28,6,EMP-05105,Internal
REQ-01618,HR,Danmark,Individual Contributor,Junior,2023-03-14,2023-04-14,31,25,10,EMP-05109,LinkedIn
REQ-01619,Engineering,Danmark,Individual Contributor,Mid,2022-12-22,2023-01-16,25,109,6,EMP-05111,Internal
REQ-01620,R&D,Sverige,Individual Contributor,Junior,2022-06-06,2022-07-12,36,119,11,EMP-05113,Internal
REQ-01621,Engineering,Norge,Individual Contributor,Junior,2024-04-13,2024-06-09,57,56,11,EMP-05114,LinkedIn
